Datum,KielerWoche,Bewoelkung,Temperatur,Wettercode,ist_feiertag,Warengruppe_Brot,Warengruppe_Brötchen,Warengruppe_Croissant,Warengruppe_Konditorei,Warengruppe_Kuchen,Warengruppe_Saisonbrot,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,VPI_Backwaren
2013-08-20,0,7,17.775,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-20,0,7,17.775,61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-20,0,7,17.775,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-21,0,5,20.125,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-21,0,5,20.125,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-21,0,5,20.125,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-21,0,5,20.125,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-21,0,5,20.125,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-22,0,4,21.6625,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-22,0,4,21.6625,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-22,0,4,21.6625,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-22,0,4,21.6625,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-22,0,4,21.6625,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-23,0,1,22.0375,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-23,0,1,22.0375,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-23,0,1,22.0375,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-23,0,1,22.0375,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-23,0,1,22.0375,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-24,0,0,20.85,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-24,0,0,20.85,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-24,0,0,20.85,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-24,0,0,20.85,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-24,0,0,20.85,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-25,0,0,21.3875,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90.43333333
2013-08-25,0,0,21.3875,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.43333333
2013-08-25,0,0,21.3875,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,90.43333333
2013-08-25,0,0,21.3875,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.43333333
2013-08-25,0,0,21.3875,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90.43333333
2013-08-26,0,0,20.125,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90.43333333
2013-08-26,0,0,20.125,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,90.43333333
2013-08-26,0,0,20.125,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90.43333333
2013-08-26,0,0,20.125,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,90.43333333
2013-08-26,0,0,20.125,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,90.43333333
2013-08-27,0,1,21.0875,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-27,0,1,21.0875,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-27,0,1,21.0875,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-27,0,1,21.0875,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-27,0,1,21.0875,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,90.43333333
2013-08-28,0,0,21.3,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-28,0,0,21.3,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-28,0,0,21.3,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-28,0,0,21.3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-28,0,0,21.3,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,90.43333333
2013-08-29,0,3,20.2125,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-29,0,3,20.2125,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-29,0,3,20.2125,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-29,0,3,20.2125,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-29,0,3,20.2125,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,90.43333333
2013-08-30,0,6,19.7875,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-30,0,6,19.7875,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-30,0,6,19.7875,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-30,0,6,19.7875,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-30,0,6,19.7875,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90.43333333
2013-08-31,0,5,18.35,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-31,0,5,18.35,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-31,0,5,18.35,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-31,0,5,18.35,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-08-31,0,5,18.35,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,90.43333333
2013-09-01,0,7,15.8625,61,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-01,0,7,15.8625,61,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-01,0,7,15.8625,61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-01,0,7,15.8625,61,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-01,0,7,15.8625,61,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-02,0,7,16.575,63,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-02,0,7,16.575,63,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-02,0,7,16.575,63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-02,0,7,16.575,63,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-02,0,7,16.575,63,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-03,0,7,18.225,21,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-03,0,7,18.225,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-03,0,7,18.225,21,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-03,0,7,18.225,21,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-03,0,7,18.225,21,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-04,0,7,18.125,46,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-04,0,7,18.125,55,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-04,0,7,18.125,45,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-04,0,7,18.125,45,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-04,0,7,18.125,46,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-05,0,0,21.7,54,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-05,0,0,21.7,46,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-05,0,0,21.7,46,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-05,0,0,21.7,46,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-05,0,0,21.7,55,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-06,0,0,24.7,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-06,0,0,24.7,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-06,0,0,24.7,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-06,0,0,24.7,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-06,0,0,24.7,54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-07,0,6,22.7625,53,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-07,0,6,22.7625,55,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-07,0,6,22.7625,63,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-07,0,6,22.7625,53,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-07,0,6,22.7625,55,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-08,0,7,20.1625,61,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-08,0,7,20.1625,61,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-08,0,7,20.1625,61,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-08,0,7,20.1625,61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-08,0,7,20.1625,61,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-09,0,8,11.575,63,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-09,0,8,11.575,63,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-09,0,8,11.575,63,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-09,0,8,11.575,63,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-09,0,8,11.575,63,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-10,0,6,13.5875,65,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-10,0,6,13.5875,65,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-10,0,6,13.5875,65,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-10,0,6,13.5875,65,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-10,0,6,13.5875,65,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-11,0,6,13.9,61,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-11,0,6,13.9,61,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-11,0,6,13.9,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-11,0,6,13.9,61,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-11,0,6,13.9,61,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-12,0,6,16.1125,61,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-12,0,6,16.1125,61,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-12,0,6,16.1125,61,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-12,0,6,16.1125,61,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-12,0,6,16.1125,61,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-13,0,6,17.4375,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-13,0,6,17.4375,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-13,0,6,17.4375,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-13,0,6,17.4375,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-13,0,6,17.4375,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-14,0,5,17.625,63,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-14,0,5,17.625,63,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-14,0,5,17.625,63,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-14,0,5,17.625,63,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-14,0,5,17.625,63,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-15,0,7,14.8625,21,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-15,0,7,14.8625,21,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-15,0,7,14.8625,21,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-15,0,7,14.8625,21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-15,0,7,14.8625,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-16,0,3,13.1375,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-16,0,3,13.1375,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-16,0,3,13.1375,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-16,0,3,13.1375,21,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-16,0,3,13.1375,21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-17,0,5,13.1375,63,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-17,0,5,13.1375,63,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-17,0,5,13.1375,63,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-17,0,5,13.1375,63,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-17,0,5,13.1375,63,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-18,0,4,13.05,38,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-18,0,4,13.05,46,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-18,0,4,13.05,38,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-18,0,4,13.05,55,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-18,0,4,13.05,55,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-19,0,5,14.8375,63,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-19,0,5,14.8375,63,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-19,0,5,14.8375,63,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-19,0,5,14.8375,63,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-19,0,5,14.8375,63,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-20,0,7,13.525,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-20,0,7,13.525,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-20,0,7,13.525,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-20,0,7,13.525,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-20,0,7,13.525,46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-21,0,7,15.35,29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-21,0,7,15.35,38,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-21,0,7,15.35,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-21,0,7,15.35,46,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-21,0,7,15.35,46,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-22,0,6,17.1375,21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-22,0,6,17.1375,21,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-22,0,6,17.1375,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-22,0,6,17.1375,21,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-22,0,6,17.1375,21,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-23,0,7,17.3125,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-23,0,7,17.3125,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-23,0,7,17.3125,21,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-23,0,7,17.3125,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-23,0,7,17.3125,21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-24,0,8,15.7375,29,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-24,0,8,15.7375,45,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-24,0,8,15.7375,37,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-24,0,8,15.7375,37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-24,0,8,15.7375,37,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90.33333333
2013-09-25,0,6,13.5375,61,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-25,0,6,13.5375,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-25,0,6,13.5375,61,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-25,0,6,13.5375,61,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-25,0,6,13.5375,61,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90.33333333
2013-09-26,0,1,12.9875,37,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-26,0,1,12.9875,37,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-26,0,1,12.9875,29,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-26,0,1,12.9875,37,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-26,0,1,12.9875,29,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.33333333
2013-09-27,0,5,13.0125,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-27,0,5,13.0125,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-27,0,5,13.0125,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-27,0,5,13.0125,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-27,0,5,13.0125,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.33333333
2013-09-28,0,0,13.1,37,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-28,0,0,13.1,29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-28,0,0,13.1,37,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-28,0,0,13.1,37,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-28,0,0,13.1,29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90.33333333
2013-09-29,0,3,14.175,37,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-29,0,3,14.175,29,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-29,0,3,14.175,37,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-29,0,3,14.175,37,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-29,0,3,14.175,37,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.33333333
2013-09-30,0,1,12.825,37,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-30,0,1,12.825,37,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-30,0,1,12.825,37,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-30,0,1,12.825,37,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-09-30,0,1,12.825,37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.33333333
2013-10-01,0,0,12.9125,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-01,0,0,12.9125,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-01,0,0,12.9125,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-01,0,0,12.9125,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-01,0,0,12.9125,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-02,0,1,12.7,31,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,90.43333333
2013-10-02,0,1,12.7,31,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,90.43333333
2013-10-02,0,1,12.7,31,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90.43333333
2013-10-02,0,1,12.7,17,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,90.43333333
2013-10-02,0,1,12.7,20,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90.43333333
2013-10-03,0,0,11.7625,5,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90.43333333
2013-10-03,0,0,11.7625,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90.43333333
2013-10-03,0,0,11.7625,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.43333333
2013-10-03,0,0,11.7625,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,90.43333333
2013-10-03,0,0,11.7625,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90.43333333
2013-10-04,0,5,11.2,63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.43333333
2013-10-04,0,5,11.2,63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90.43333333
2013-10-04,0,5,11.2,63,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90.43333333
2013-10-04,0,5,11.2,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.43333333
2013-10-04,0,5,11.2,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.43333333
2013-10-05,0,7,15.575,20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,90.43333333
2013-10-05,0,7,15.575,20,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,90.43333333
2013-10-05,0,7,15.575,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90.43333333
2013-10-05,0,7,15.575,20,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,90.43333333
2013-10-05,0,7,15.575,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90.43333333
2013-10-06,0,7,15.25,34,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.43333333
2013-10-06,0,7,15.25,31,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90.43333333
2013-10-06,0,7,15.25,23,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.43333333
2013-10-06,0,7,15.25,34,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,90.43333333
2013-10-06,0,7,15.25,45,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.43333333
2013-10-07,0,1,16.275,29,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.43333333
2013-10-07,0,1,16.275,23,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,90.43333333
2013-10-07,0,1,16.275,37,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,90.43333333
2013-10-07,0,1,16.275,45,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,90.43333333
2013-10-07,0,1,16.275,35,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,90.43333333
2013-10-08,0,6,15.1125,61,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-08,0,6,15.1125,61,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-08,0,6,15.1125,61,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-08,0,6,15.1125,61,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,90.43333333
2013-10-08,0,6,15.1125,61,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,90.43333333
